lat,lon,value
24.5,67.0,-4.0071564
24.5,67.25,-4.186844
24.5,67.5,-3.572586
24.5,67.75,-3.3977814
24.5,68.0,-3.4798126
24.5,68.25,-3.9016876
24.5,68.5,-4.039383
24.5,68.75,-4.0139923
24.5,69.0,-3.8704376
24.5,69.25,-4.117508
24.5,69.5,-4.0628204
24.5,69.75,-4.008133
24.5,70.0,-3.8391876
24.5,70.25,-3.6839142
24.5,70.5,-3.6995392
24.5,70.75,-3.9241486
24.5,71.0,-4.3108673
24.5,71.25,-4.1809845
24.5,71.5,-3.681961
24.5,71.75,-2.9446564
24.5,72.0,-2.5042267
24.5,72.25,-1.7835236
24.5,72.5,-1.2454376
24.5,72.75,-0.65364075
24.5,73.0,-0.5716095
24.5,73.25,-0.7698517
24.5,73.5,-1.463211
24.5,73.75,-2.4182892
24.5,74.0,-2.697586
24.5,74.25,-2.4124298
24.5,74.5,-1.9817657
24.5,74.75,-1.4846954
24.5,75.0,-1.3089142
24.5,75.25,-1.416336
24.5,75.5,-1.6184845
24.5,75.75,-1.7591095
24.5,76.0,-1.5198517
24.5,76.25,-1.2337189
24.5,76.5,-0.6311798
24.5,76.75,-0.0061798096
24.5,77.0,0.43717957
24.5,77.25,0.686203
24.5,77.5,0.81022644
24.5,77.75,0.28483582
24.5,78.0,-0.63508606
24.5,78.25,-0.83039856
24.5,78.5,-0.43196106
24.5,78.75,-0.30989075
24.5,79.0,-0.25813293
24.5,79.25,0.23210144
24.5,79.5,0.186203
24.5,79.75,0.1158905
24.5,80.0,0.27409363
24.5,80.25,0.5192108
24.5,80.5,0.47135925
24.5,80.75,0.50553894
24.5,81.0,0.44499207
24.5,81.25,0.326828
24.5,81.5,0.15788269
24.5,81.75,0.26237488
24.5,82.0,0.5045624
24.5,82.25,0.7154999
24.5,82.5,0.5279999
24.5,82.75,0.30143738
24.5,83.0,0.15397644
24.5,83.25,0.17546082
24.5,83.5,0.09635925
24.5,83.75,0.22038269
24.5,84.0,0.49772644
24.5,84.25,0.83073425
24.5,84.5,0.9801483
24.5,84.75,1.0377655
24.5,85.0,1.2184296
24.5,85.25,1.4215546
24.5,85.5,1.201828
24.5,85.75,0.686203
24.5,86.0,0.6569061
24.5,86.25,0.22135925
24.5,86.5,-0.19758606
24.5,86.75,-0.532547
24.5,87.0,-0.8655548
24.5,87.25,-1.1526642
24.5,87.5,-0.8059845
24.5,87.75,-0.7698517
24.5,88.0,-0.8733673
24.5,88.25,-1.2903595
24.5,88.5,-1.5471954
24.5,88.75,-1.4915314
24.5,89.0,-1.4124298
24.5,89.25,-1.2327423
24.5,89.5,-1.306961
24.5,89.75,-1.4622345
24.5,90.0,-1.3948517
24.5,90.25,-1.1839142
24.5,90.5,-0.94563293
24.5,90.75,-0.6155548
24.25,47.75,0.6373749
24.25,48.0,0.12956238
24.25,48.25,-0.61750793
24.25,48.5,-1.3440704
24.25,48.75,-1.8821564
24.25,49.0,-2.2591095
24.25,49.25,-2.4876251
24.25,49.5,-2.6233673
24.25,49.75,-2.6595001
24.25,50.0,-2.713211
24.25,50.25,-2.838211
24.25,50.5,-2.9661407
24.25,50.75,-3.0843048
24.25,51.0,-3.0901642
24.25,51.25,-3.242508
24.25,51.5,-4.058914
24.25,51.75,-4.6165314
24.25,52.0,-4.8802032
24.25,52.25,-4.6389923
24.25,52.5,-4.3645782
24.25,52.75,-4.206375
24.25,53.0,-4.0042267
24.25,53.25,-3.7923126
24.25,53.5,-3.6809845
24.25,53.75,-3.5120392
24.25,54.0,-3.1077423
24.25,54.25,-2.3548126
24.25,54.5,-1.650711
24.25,54.75,-1.7083282
24.25,55.0,-1.9300079
24.25,55.25,-2.4124298
24.25,55.5,-2.6155548
24.25,55.75,-2.570633
24.25,56.0,-1.8059845
24.25,56.25,-0.6917267
24.25,56.5,0.24772644
24.25,56.75,-0.17024231
24.25,57.0,-0.9046173
24.25,57.25,-0.8030548
24.25,57.5,-0.06086731
24.25,57.75,0.47428894
24.25,58.0,1.1520233
24.25,58.25,1.6100311
24.25,58.5,1.7672577
24.25,58.75,1.5621796
24.25,59.0,1.295578
24.25,59.25,0.7779999
24.25,59.5,0.3658905
24.25,59.75,-0.06770325
24.25,60.0,-0.43391418
24.25,60.25,-0.8245392
24.25,60.5,-1.2249298
24.25,60.75,-1.7024689
24.25,61.0,-2.1536407
24.25,61.25,-2.648758
24.25,61.5,-3.088211
24.25,61.75,-3.2229767
24.25,62.0,-3.0764923
24.25,62.25,-2.5901642
24.25,62.5,-1.7571564
24.25,62.75,-0.78645325
24.25,63.0,0.07975769
24.25,63.25,0.48503113
24.25,63.5,0.57585144
24.25,63.75,0.29167175
24.25,64.0,-0.08430481
24.25,64.25,-0.5921173
24.25,64.5,-1.0188751
24.25,64.75,-1.2493439
24.25,65.0,-1.3821564
24.25,65.25,-1.510086
24.25,65.5,-1.6917267
24.25,65.75,-1.8059845
24.25,66.0,-2.0833282
24.25,66.25,-2.867508
24.25,66.5,-3.775711
24.25,66.75,-4.47493
24.25,67.0,-4.945633
24.25,67.25,-4.820633
24.25,67.5,-3.8938751
24.25,67.75,-3.5657501
24.25,68.0,-3.6966095
24.25,68.25,-4.19368
24.25,68.5,-4.5139923
24.25,68.75,-4.610672
24.25,69.0,-4.5384064
24.25,69.25,-4.273758
24.25,69.5,-4.0364532
24.25,69.75,-3.5364532
24.25,70.0,-3.3284454
24.25,70.25,-3.5696564
24.25,70.5,-3.6653595
24.25,70.75,-3.8821564
24.25,71.0,-4.178055
24.25,71.25,-3.9983673
24.25,71.5,-3.3958282
24.25,71.75,-2.6907501
24.25,72.0,-2.117508
24.25,72.25,-1.4300079
24.25,72.5,-1.0911407
24.25,72.75,-1.1116486
24.25,73.0,-1.1653595
24.25,73.25,-1.3499298
24.25,73.5,-2.1370392
24.25,73.75,-2.9446564
24.25,74.0,-3.0139923
24.25,74.25,-2.7161407
24.25,74.5,-2.0667267
24.25,74.75,-1.3440704
24.25,75.0,-1.2942657
24.25,75.25,-1.463211
24.25,75.5,-1.4905548
24.25,75.75,-1.376297
24.25,76.0,-1.1165314
24.25,76.25,-0.59602356
24.25,76.5,-0.04524231
24.25,76.75,0.59342957
24.25,77.0,0.8951874
24.25,77.25,1.1100311
24.25,77.5,0.67448425
24.25,77.75,-0.15657043
24.25,78.0,-0.81282043
24.25,78.25,-0.41828918
24.25,78.5,0.05632019
24.25,78.75,0.30827332
24.25,79.0,0.39909363
24.25,79.25,0.1002655
24.25,79.5,-0.38508606
24.25,79.75,-0.4593048
24.25,80.0,0.012374878
24.25,80.25,0.28483582
24.25,80.5,0.04850769
24.25,80.75,0.26530457
24.25,81.0,0.30827332
24.25,81.25,0.2877655
24.25,81.5,-0.015945435
24.25,81.75,0.09831238
24.25,82.0,0.30436707
24.25,82.25,0.514328
24.25,82.5,0.10612488
24.25,82.75,-0.07258606
24.25,83.0,0.016281128
24.25,83.25,0.066085815
24.25,83.5,0.073898315
24.25,83.75,0.32389832
24.25,84.0,0.47624207
24.25,84.25,0.5240936
24.25,84.5,0.7926483
24.25,84.75,1.0719452
24.25,85.0,1.3209686
24.25,85.25,1.1559296
24.25,85.5,0.717453
24.25,85.75,0.11784363
24.25,86.0,-0.282547
24.25,86.25,-0.7259064
24.25,86.5,-1.0032501
24.25,86.75,-1.2766876
24.25,87.0,-1.5374298
24.25,87.25,-1.7845001
24.25,87.5,-1.2864532
24.25,87.75,-0.98664856
24.25,88.0,-1.0061798
24.25,88.25,-1.2522736
24.25,88.5,-1.751297
24.25,88.75,-1.6751251
24.25,89.0,-1.5911407
24.25,89.25,-1.400711
24.25,89.5,-1.4280548
24.25,89.75,-1.5052032
24.25,90.0,-1.2063751
24.25,90.25,-1.1487579
24.25,90.5,-0.93782043
24.25,90.75,-0.75520325
24.0,47.75,1.0641327
24.0,48.0,0.3063202
24.0,48.25,-0.6673126
24.0,48.5,-1.3557892
24.0,48.75,-1.8548126
24.0,49.0,-2.1809845
24.0,49.25,-2.4339142
24.0,49.5,-2.5091095
24.0,49.75,-2.5960236
24.0,50.0,-2.648758
24.0,50.25,-2.728836
24.0,50.5,-2.8245392
24.0,50.75,-2.8714142
24.0,51.0,-2.8460236
24.0,51.25,-2.7659454
24.0,51.5,-2.9690704
24.0,51.75,-3.5178986
24.0,52.0,-3.8059845
24.0,52.25,-3.5618439
24.0,52.5,-2.5227814
24.0,52.75,-2.1311798
24.0,53.0,-1.9378204
24.0,53.25,-1.8616486
24.0,53.5,-1.8255157
24.0,53.75,-1.8909454
24.0,54.0,-1.782547
24.0,54.25,-1.572586
24.0,54.5,-1.7073517
24.0,54.75,-2.0208282
24.0,55.0,-2.5159454
24.0,55.25,-3.055008
24.0,55.5,-3.2952423
24.0,55.75,-2.9261017
24.0,56.0,-2.1077423
24.0,56.25,-0.90852356
24.0,56.5,0.21549988
24.0,56.75,0.8971405
24.0,57.0,0.6627655
24.0,57.25,0.11882019
24.0,57.5,0.17546082
24.0,57.75,0.5221405
24.0,58.0,0.82780457
24.0,58.25,1.1197968
24.0,58.5,1.2985077
24.0,58.75,1.4488983
24.0,59.0,1.5026093
24.0,59.25,1.4352264
24.0,59.5,1.114914
24.0,59.75,0.6676483
24.0,60.0,0.1627655
24.0,60.25,-0.27668762
24.0,60.5,-0.7376251
24.0,60.75,-1.2845001
24.0,61.0,-1.9036407
24.0,61.25,-2.4905548
24.0,61.5,-2.8811798
24.0,61.75,-2.9505157
24.0,62.0,-2.7483673
24.0,62.25,-2.1741486
24.0,62.5,-1.3147736
24.0,62.75,-0.4153595
24.0,63.0,0.34147644
24.0,63.25,0.58854675
24.0,63.5,0.43815613
24.0,63.75,0.05632019
24.0,64.0,-0.5276642
24.0,64.25,-1.119461
24.0,64.5,-1.5647736
24.0,64.75,-1.6956329
24.0,65.0,-1.9026642
24.0,65.25,-2.1370392
24.0,65.5,-2.3665314
24.0,65.75,-2.6380157
24.0,66.0,-3.039383
24.0,66.25,-3.8157501
24.0,66.5,-4.44075
24.0,66.75,-5.0042267
24.0,67.0,-5.3772736
24.0,67.25,-5.289383
24.0,67.5,-4.615555
24.0,67.75,-4.485672
24.0,68.0,-4.516922
24.0,68.25,-4.3489532
24.0,68.5,-4.4427032
24.0,68.75,-4.6184845
24.0,69.0,-4.855789
24.0,69.25,-4.146805
24.0,69.5,-3.555008
24.0,69.75,-2.9173126
24.0,70.0,-2.820633
24.0,70.25,-3.2405548
24.0,70.5,-3.5970001
24.0,70.75,-3.867508
24.0,71.0,-4.180008
24.0,71.25,-4.027664
24.0,71.5,-3.4065704
24.0,71.75,-2.6604767
24.0,72.0,-1.7942657
24.0,72.25,-1.2161407
24.0,72.5,-1.0227814
24.0,72.75,-1.0628204
24.0,73.0,-1.2327423
24.0,73.25,-1.4993439
24.0,73.5,-2.516922
24.0,73.75,-2.9378204
24.0,74.0,-2.8626251
24.0,74.25,-2.2864532
24.0,74.5,-1.6253204
24.0,74.75,-1.1839142
24.0,75.0,-1.048172
24.0,75.25,-1.0960236
24.0,75.5,-1.1077423
24.0,75.75,-0.9173126
24.0,76.0,-0.5198517
24.0,76.25,-0.06477356
24.0,76.5,0.6988983
24.0,76.75,1.1110077
24.0,77.0,1.2213593
24.0,77.25,0.9391327
24.0,77.5,0.29167175
24.0,77.75,-0.36750793
24.0,78.0,-0.49250793
24.0,78.25,0.08268738
24.0,78.5,0.72624207
24.0,78.75,0.82780457
24.0,79.0,0.19010925
24.0,79.25,-0.62532043
24.0,79.5,-0.52571106
24.0,79.75,0.077804565
24.0,80.0,0.4703827
24.0,80.25,0.19889832
24.0,80.5,-0.43391418
